elapsed_ms,cpu_percent,cpu_time_seconds,memory_bytes,disk_read_bytes,disk_write_bytes,network_rx_bytes,network_tx_bytes,process_count,thread_count,gpu_percent,vram_bytes,phase,scenario,target_count,fault_injection
12362.428214,0.6738381656393604,0.111907,17842176,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
12468.894089,0.6997547336176926,0.112652,17432576,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,19,False
12571.930339,0.5687318783437899,0.113238,17522688,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
12676.970464,0.7958863339128639,0.114074,17305600,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
12783.84963,0.39670968240901855,0.114498,17567744,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
12892.555964,0.4792729005100969,0.115019,17424384,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
12993.685172,0.7089939832219484,0.115736,17293312,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
13102.391964,0.2713721880413781,0.116031,17555456,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,21,False
13203.680256,0.6496308576316064,0.116689,17600512,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
13310.185506,0.42814790820170656,0.117145,17350656,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
13417.248422,0.44086226831333475,0.117617,17596416,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
13518.436631,0.4545984206519577,0.118077,17494016,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,19,False
13621.118589,0.7138547163270859,0.11881,17399808,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
13731.041173,0.4303028393146227,0.119283,17154048,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,19,False
13834.257548,0.7440679833989566,0.120051,17436672,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,19,False
13937.339173,0.3405068556107747,0.120402,17473536,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
14041.018756,1.558648244177454,0.122018,17477632,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
14144.075381,0.6850602763286672,0.122724,17481728,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
14245.761423,0.5202287251971137,0.123253,17494016,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
14350.443965,0.47476875370488947,0.12375,17502208,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
14465.456173,0.36257020646017046,0.124167,17502208,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
14567.27459,0.9988369785792194,0.125184,17567744,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
14670.96834,0.4918329214634541,0.125694,17510400,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
14774.662215,0.4445778499453214,0.126155,17514496,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
14875.208173,0.3898714655441479,0.126547,17424384,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
14978.061007,0.4394628542758559,0.126999,17276928,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
15079.65334,0.5669719190325053,0.127575,17543168,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
15181.241882,0.5975083292365752,0.128182,17551360,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
15294.051548,0.47159079435622536,0.128714,17297408,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
15399.74509,0.5440256699884201,0.129289,17149952,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
15501.373132,0.8245755635044169,0.130127,17440768,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
15603.172257,0.7956846387432163,0.130937,17506304,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
15705.760757,0.6794133845411554,0.131634,17334272,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
15807.263965,0.7861820485516017,0.132432,17309696,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
15915.21784,0.47798191588770333,0.132948,17354752,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
16019.658632,0.6549165195913013,0.133632,17629184,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
16125.893424,0.5214864072026413,0.134186,17612800,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,16,False
16233.84609,0.5872944351369661,0.13482,17526784,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,15,False
16334.292632,0.42311063331578774,0.135245,17575936,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,15,False
16436.119799,0.44290734318475833,0.135696,17625088,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,15,False
16538.659132,0.6738877460808109,0.136387,17633280,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,16,False
16640.867924,0.7152026608434836,0.137118,17666048,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,16,False
16744.938341,0.43912575078853866,0.137575,17588224,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
16847.774716,0.7380656893049855,0.138334,17625088,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
16949.149382,0.894700851591453,0.139241,17285120,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
17053.259508,0.5782338597880397,0.139843,17620992,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
17161.837591,0.460498091497895,0.140343,17408000,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
17264.396883,0.45632140284275385,0.140811,17670144,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
17367.230258,0.6564016789296363,0.141486,17641472,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
17470.274049,0.47746690530824165,0.141978,17403904,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
17571.497758,0.514701550799718,0.142499,17620992,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
17673.472841,0.4814901695152523,0.14299,17641472,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
17777.303966,0.45265810227905956,0.14346,17584128,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
17879.319383,0.5352132217427401,0.144006,17641472,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
17981.6348,0.5082323028600789,0.144526,17674240,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,16,False
18084.301591,0.4441553062664752,0.144982,17313792,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,16,False
18192.226216,0.44382827366785593,0.145461,17604608,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
18294.059216,0.5292979682421062,0.146,17686528,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
18395.408092,0.8594076563809259,0.146871,17641472,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,21,False
18501.741675,0.3366763254841109,0.147229,17408000,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,21,False
18604.680842,0.9092748924226213,0.148165,17629184,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,21,False
18707.799967,0.5071804090657244,0.148688,17645568,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,21,False
18810.996883,0.7209517772798777,0.149432,17620992,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,21,False
18913.108758,0.7011917076245975,0.150148,17620992,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,21,False
19015.677675,0.5021014309822417,0.150663,17547264,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
19128.621634,0.40108386850509553,0.151116,17321984,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
19234.323675,0.5893925927125782,0.151739,17637376,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
19336.6238,0.7614848955462901,0.152518,17641472,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
19437.756384,0.43507243916562416,0.152958,17252352,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
19539.870592,0.6091218961419979,0.15358,17252352,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,19,False
19641.809884,0.5483655899827163,0.154139,17371136,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,19,False
19745.931842,0.43314590760961963,0.15459,17371136,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
19847.904009,0.5354402245859803,0.155136,17448960,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,20,False
19950.824676,0.5994908680488891,0.155753,17436672,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,19,False
20066.612759,0.7263269053344708,0.156594,17514496,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,19,False
20168.898467,0.4614525423238995,0.157066,17227776,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,19,False
20269.319259,1.1352230721303236,0.158206,17502208,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,19,False
20370.812467,0.49362909092396967,0.158707,17502208,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,18,False
20472.156634,0.5959889136984284,0.159311,17481728,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
20573.822843,0.509510490353772,0.159829,17276928,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
20675.563884,0.45900847426948893,0.160296,17620992,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
20777.672843,0.4534371954570793,0.160759,17195008,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,17,False
20887.981801,0.4025058418193017,0.161203,17190912,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,15,False
21001.115968,0.4463726683027398,0.161708,17436672,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,15,False
21110.392093,1.2052037899404033,0.163025,17498112,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,15,False
21227.62376,0.4683035002820475,0.163574,17481728,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,15,False
21331.16351,0.6171542813267374,0.164213,17215488,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,15,False
21444.31326,0.4772436527699025,0.164753,17477632,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,14,False
21560.940635,0.545326515322837,0.165389,17457152,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,14,False
21670.30226,1.1237945668784457,0.166618,17408000,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,13,False
21777.944218,0.46728990195440656,0.167121,17227776,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,13,False
21879.388051,0.6732789759630011,0.167804,17309696,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,13,False
21996.49801,0.4918454458685219,0.16838,17309696,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-10,13,False
22097.724927,0.9987462129267574,0.169391,16986112,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,6,False
22200.801802,1.1826124918901528,0.17061,17379328,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,6,False
22302.880635,1.4949230463870993,0.172136,17645568,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,6,False
22404.856093,0.6540789451516863,0.172803,17715200,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,7,False
22506.965802,0.8823842598552357,0.173704,17457152,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,7,False
22610.780344,0.5654313824358096,0.174291,17641472,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,7,False
22713.840594,1.531143190512342,0.175869,17645568,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,7,False
22816.481552,0.7316767249970539,0.17662,17645568,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,7,False
22918.327885,0.6588356990722533,0.177291,17645568,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,7,False
23025.72876,0.5688966686723924,0.177902,17711104,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,7,False
23128.175052,0.6979266755696667,0.178617,17641472,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,7,False
23233.72101,1.0639914794273913,0.17974,17641472,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,7,False
23336.253302,0.6163911755722711,0.180372,17641472,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,7,False
23437.998844,0.8855424840136831,0.181273,17641472,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,8,False
23539.315886,0.7698606123933256,0.182053,17371136,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,8,False
23641.034761,0.8071265042992425,0.182874,17895424,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,8,False
23743.294427,0.6903992821568422,0.18358,17641472,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,8,False
23848.266344,0.6487449400395487,0.184261,17707008,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,8,False
23959.599302,0.5802414771014887,0.184907,17637376,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,8,False
24061.623636,0.6998330417917947,0.185621,17440768,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,7,False
24165.036469,0.32684531522311644,0.185959,17440768,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,8,False
24268.515719,0.7634380805813583,0.186749,17633280,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,8,False
24371.733428,0.7363077589718744,0.187509,17895424,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,8,False
24472.714636,1.1814079308696719,0.188702,17444864,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,8,False
24574.567636,0.8924626667844768,0.189611,17379328,10547200,0,,,1,,,,delivery,motchallenge-source-mot17-09,8,False
